Identifiant arc,Date et heure de comptage,Débit horaire,Taux d'occupation,Etat trafic,Identifiant noeud amont,Identifiant noeud aval,geo_point_2d,heure,jour_semaine,is_weekend,lat,lon
5024,2025-12-02 06:00:00+00:00,118.0,1.80223,Fluide,819,3071,"48.874450486916885, 2.3588087704867324",6,1,0,48.874450486916885,2.3588087704867324
1529,2026-01-04 14:00:00+00:00,597.0,6.98556,Fluide,815,2712,"48.83516264646664, 2.385023778858236",14,6,1,48.83516264646664,2.385023778858236
5944,2024-12-05 06:00:00+00:00,194.0,2.36111,Fluide,3087,3088,"48.88303070832735, 2.3457042871915945",6,3,0,48.88303070832735,2.3457042871915945
4960,2025-01-06 08:00:00+00:00,258.0,55.35612,Bloqué,2622,2600,"48.88194926076429, 2.3703813814246075",8,0,0,48.88194926076429,2.3703813814246075
4556,2025-02-12 11:00:00+00:00,465.0,8.77722,Fluide,2434,2433,"48.85172913817342, 2.2611846057764797",11,2,0,48.85172913817342,2.2611846057764797
4674,2025-07-23 14:00:00+00:00,319.0,3.56222,Fluide,2492,2486,"48.83846303284102, 2.253254147793701",14,2,0,48.83846303284102,2.253254147793701
1869,2025-08-05 00:00:00+00:00,184.0,2.32222,Fluide,3643,2025,"48.895412136393, 2.312051850207023",0,1,0,48.895412136393,2.312051850207023
1953,2025-09-02 10:00:00+00:00,26.0,12.13889,Fluide,2139,2138,"48.870813165952406, 2.3335319635177516",10,1,0,48.870813165952406,2.3335319635177516
4807,2025-11-04 17:00:00+00:00,830.0,33.21,Saturé,2560,2541,"48.837657956487604, 2.351096989184593",17,1,0,48.837657956487604,2.351096989184593
5915,2025-12-02 07:00:00+00:00,206.0,5.60278,Fluide,518,3074,"48.84971862680542, 2.406547066027419",7,1,0,48.84971862680542,2.406547066027419
265,2026-01-02 03:00:00+00:00,4.0,4.82,Inconnu,152,157,"48.87013078629782, 2.3253579165449296",3,4,0,48.87013078629782,2.3253579165449296
4437,2024-12-03 05:00:00+00:00,46.0,0.505,Fluide,2372,2371,"48.872108044534265, 2.2909219536293475",5,1,0,48.872108044534265,2.2909219536293475
266,2025-09-02 12:00:00+00:00,331.0,4.82,Inconnu,158,148,"48.87060613659129, 2.324112788788843",12,1,0,48.87060613659129,2.324112788788843
5024,2025-12-02 07:00:00+00:00,169.0,3.15889,Fluide,819,3071,"48.874450486916885, 2.3588087704867324",7,1,0,48.874450486916885,2.3588087704867324
1529,2026-01-04 12:00:00+00:00,593.0,7.48445,Fluide,815,2712,"48.83516264646664, 2.385023778858236",12,6,1,48.83516264646664,2.385023778858236
5944,2024-12-05 07:00:00+00:00,279.0,3.67667,Fluide,3087,3088,"48.88303070832735, 2.3457042871915945",7,3,0,48.88303070832735,2.3457042871915945
4552,2025-02-12 14:00:00+00:00,388.0,5.09778,Fluide,2432,2433,"48.85394783036398, 2.262381737181405",14,2,0,48.85394783036398,2.262381737181405
5650,2025-05-09 12:00:00+00:00,78.0,1.55,Fluide,2799,2960,"48.871769376760895, 2.273965824876404",12,4,0,48.871769376760895,2.273965824876404
1869,2025-08-05 01:00:00+00:00,99.0,1.325,Fluide,3643,2025,"48.895412136393, 2.312051850207023",1,1,0,48.895412136393,2.312051850207023
1951,2025-09-02 12:00:00+00:00,816.0,2.45167,Fluide,2137,2138,"48.87130482025513, 2.335747080339698",12,1,0,48.87130482025513,2.335747080339698
1109,2025-10-10 20:00:00+00:00,657.0,4.82,Inconnu,617,616,"48.83389274439757, 2.276936858467277",20,4,0,48.83389274439757,2.276936858467277
4807,2025-11-04 19:00:00+00:00,757.0,13.41333,Fluide,2560,2541,"48.837657956487604, 2.351096989184593",19,1,0,48.837657956487604,2.351096989184593
5915,2025-12-02 08:00:00+00:00,342.0,10.04944,Fluide,518,3074,"48.84971862680542, 2.406547066027419",8,1,0,48.84971862680542,2.406547066027419
265,2026-01-02 01:00:00+00:00,11.0,4.82,Inconnu,152,157,"48.87013078629782, 2.3253579165449296",1,4,0,48.87013078629782,2.3253579165449296
4437,2024-12-03 06:00:00+00:00,72.0,0.85778,Fluide,2372,2371,"48.872108044534265, 2.2909219536293475",6,1,0,48.872108044534265,2.2909219536293475
242,2025-09-02 10:00:00+00:00,999.0,29.89222,Pré-saturé,147,149,"48.86881155264585, 2.323437073278013",10,1,0,48.86881155264585,2.323437073278013
508,2025-10-09 13:00:00+00:00,570.0,25.52389,Pré-saturé,300,301,"48.84129321094542, 2.3626351854841654",13,3,0,48.84129321094542,2.3626351854841654
5024,2025-12-02 08:00:00+00:00,217.0,3.03334,Fluide,819,3071,"48.874450486916885, 2.3588087704867324",8,1,0,48.874450486916885,2.3588087704867324
1529,2026-01-04 08:00:00+00:00,238.0,2.63445,Fluide,815,2712,"48.83516264646664, 2.385023778858236",8,6,1,48.83516264646664,2.385023778858236
5944,2024-12-05 08:00:00+00:00,366.0,5.64278,Fluide,3087,3088,"48.88303070832735, 2.3457042871915945",8,3,0,48.88303070832735,2.3457042871915945
4963,2025-01-06 08:00:00+00:00,43.0,0.67056,Fluide,2627,2600,"48.88258805061974, 2.3704295873478882",8,0,0,48.88258805061974,2.3704295873478882
4555,2025-02-12 17:00:00+00:00,637.0,13.78,Fluide,2435,2434,"48.84931329529142, 2.2597103272895493",17,2,0,48.84931329529142,2.2597103272895493
1869,2025-08-05 02:00:00+00:00,91.0,1.04389,Fluide,3643,2025,"48.895412136393, 2.312051850207023",2,1,0,48.895412136393,2.312051850207023
1814,2025-09-02 10:00:00+00:00,758.0,9.36389,Fluide,154,2139,"48.870599892126805, 2.332295320064791",10,1,0,48.870599892126805,2.332295320064791
1109,2025-10-10 19:00:00+00:00,805.0,4.82,Inconnu,617,616,"48.83389274439757, 2.276936858467277",19,4,0,48.83389274439757,2.276936858467277
4807,2025-11-04 20:00:00+00:00,501.0,3.46445,Fluide,2560,2541,"48.837657956487604, 2.351096989184593",20,1,0,48.837657956487604,2.351096989184593
266,2026-01-02 23:00:00+00:00,219.0,4.82,Inconnu,158,148,"48.870835436835165, 2.32504154480469",23,4,0,48.870835436835165,2.32504154480469
4437,2024-12-03 07:00:00+00:00,166.0,1.90278,Fluide,2372,2371,"48.872108044534265, 2.2909219536293475",7,1,0,48.872108044534265,2.2909219536293475
5011,2025-01-06 08:00:00+00:00,603.0,4.82,Inconnu,2652,2651,"48.82921034756997, 2.3741488055792677",8,0,0,48.82921034756997,2.3741488055792677
1536,2025-08-26 10:00:00+00:00,52.0,4.82,Inconnu,758,760,"48.868552449158344, 2.4087991564784472",10,1,0,48.868552449158344,2.4087991564784472
242,2025-09-02 11:00:00+00:00,1205.0,17.78889,Pré-saturé,147,149,"48.86881155264585, 2.323437073278013",11,1,0,48.86881155264585,2.323437073278013
508,2025-10-09 14:00:00+00:00,538.0,26.74167,Pré-saturé,300,301,"48.84129321094542, 2.3626351854841654",14,3,0,48.84129321094542,2.3626351854841654
5913,2025-12-02 01:00:00+00:00,50.0,0.715,Fluide,766,3074,"48.851560641660456, 2.406164626296163",1,1,0,48.851560641660456,2.406164626296163
1529,2026-01-04 03:00:00+00:00,138.0,1.43945,Fluide,815,2712,"48.83516264646664, 2.385023778858236",3,6,1,48.83516264646664,2.385023778858236
5943,2024-12-05 02:00:00+00:00,221.0,4.82,Inconnu,3087,3086,"48.88280487870856, 2.3431170960814",2,3,0,48.88280487870856,2.3431170960814
4967,2025-01-06 08:00:00+00:00,348.0,4.62834,Fluide,2629,2628,"48.82584259213277, 2.3462336263217165",8,0,0,48.82584259213277,2.3462336263217165
4555,2025-02-12 16:00:00+00:00,474.0,11.05334,Fluide,2435,2434,"48.84931329529142, 2.2597103272895493",16,2,0,48.84931329529142,2.2597103272895493
1869,2025-08-05 03:00:00+00:00,79.0,1.045,Fluide,3643,2025,"48.895412136393, 2.312051850207023",3,1,0,48.895412136393,2.312051850207023
4807,2025-11-04 23:00:00+00:00,346.0,2.72722,Fluide,2560,2541,"48.837657956487604, 2.351096989184593",23,1,0,48.837657956487604,2.351096989184593
266,2026-01-02 21:00:00+00:00,296.0,4.82,Inconnu,158,148,"48.870835436835165, 2.32504154480469",21,4,0,48.870835436835165,2.32504154480469
5012,2025-01-06 08:00:00+00:00,573.0,4.82,Inconnu,2603,2653,"48.88011287565982, 2.3638481515178045",8,0,0,48.88011287565982,2.3638481515178045
242,2025-09-02 12:00:00+00:00,1163.0,20.37889,Pré-saturé,147,149,"48.86881155264585, 2.323437073278013",12,1,0,48.86881155264585,2.323437073278013
508,2025-10-09 15:00:00+00:00,619.0,28.58889,Pré-saturé,300,301,"48.84129321094542, 2.3626351854841654",15,3,0,48.84129321094542,2.3626351854841654
5913,2025-12-02 04:00:00+00:00,27.0,0.47111,Fluide,766,3074,"48.851560641660456, 2.406164626296163",4,1,0,48.851560641660456,2.406164626296163
1529,2026-01-04 01:00:00+00:00,244.0,2.815,Fluide,815,2712,"48.83516264646664, 2.385023778858236",1,6,1,48.83516264646664,2.385023778858236
5943,2024-12-05 03:00:00+00:00,178.0,4.82,Inconnu,3087,3086,"48.88280487870856, 2.3431170960814",3,3,0,48.88280487870856,2.3431170960814
4977,2025-01-06 08:00:00+00:00,43.0,4.82,Inconnu,2638,2627,"48.880580248144845, 2.3740077020993273",8,0,0,48.880580248144845,2.3740077020993273
4555,2025-02-12 15:00:00+00:00,403.0,8.24556,Fluide,2435,2434,"48.84931329529142, 2.2597103272895493",15,2,0,48.84931329529142,2.2597103272895493
1869,2025-08-05 04:00:00+00:00,106.0,1.05889,Fluide,3643,2025,"48.895412136393, 2.312051850207023",4,1,0,48.895412136393,2.312051850207023
1954,2025-09-02 12:00:00+00:00,816.0,3.45334,Fluide,2138,2139,"48.87090214227108, 2.333484302217695",12,1,0,48.87090214227108,2.333484302217695
4778,2025-11-04 19:00:00+00:00,189.0,8.16445,Fluide,2548,2541,"48.83726955049516, 2.353143384281546",19,1,0,48.83726955049516,2.353143384281546
266,2026-01-02 19:00:00+00:00,309.0,4.82,Inconnu,158,148,"48.870835436835165, 2.32504154480469",19,4,0,48.870835436835165,2.32504154480469
5016,2025-01-06 08:00:00+00:00,208.0,2.66056,Fluide,2652,3332,"48.83014290003517, 2.376116040983564",8,0,0,48.83014290003517,2.376116040983564
5455,2025-04-03 17:00:00+00:00,3000.0,20.8,Pré-saturé,2862,2863,"48.852747223498625, 2.253006865935081",17,3,0,48.852747223498625,2.253006865935081
508,2025-10-09 19:00:00+00:00,506.0,10.62,Fluide,300,301,"48.84129321094542, 2.3626351854841654",19,3,0,48.84129321094542,2.3626351854841654
5915,2025-12-02 00:00:00+00:00,80.0,0.73944,Fluide,518,3074,"48.84971862680542, 2.406547066027419",0,1,0,48.84971862680542,2.406547066027419
5943,2024-12-05 06:00:00+00:00,197.0,4.82,Inconnu,3087,3086,"48.88280487870856, 2.3431170960814",6,3,0,48.88280487870856,2.3431170960814
4978,2025-01-06 08:00:00+00:00,82.0,4.82,Inconnu,2627,2638,"48.880529838531544, 2.373867995978132",8,0,0,48.880529838531544,2.373867995978132
4555,2025-02-12 13:00:00+00:00,342.0,9.16389,Fluide,2435,2434,"48.84931329529142, 2.2597103272895493",13,2,0,48.84931329529142,2.2597103272895493
6026,2025-09-02 10:00:00+00:00,389.0,4.82,Inconnu,3119,2142,"48.872443513026205, 2.3294540327239197",10,1,0,48.872443513026205,2.3294540327239197
266,2026-01-02 17:00:00+00:00,282.0,4.82,Inconnu,158,148,"48.870835436835165, 2.32504154480469",17,4,0,48.870835436835165,2.32504154480469
1909,2025-02-04 06:00:00+00:00,76.0,1.795,Fluide,2057,2056,"48.88432235800655, 2.3271107585743467",6,1,0,48.88432235800655,2.3271107585743467
5455,2025-04-03 18:00:00+00:00,3000.0,21.1,Pré-saturé,2862,2863,"48.852747223498625, 2.253006865935081",18,3,0,48.852747223498625,2.253006865935081
5643,2025-05-09 12:00:00+00:00,58.0,0.71333,Fluide,2793,2964,"48.87278482858007, 2.276579248673736",12,4,0,48.87278482858007,2.276579248673736
508,2025-10-09 20:00:00+00:00,416.0,7.84389,Fluide,300,301,"48.84129321094542, 2.3626351854841654",20,3,0,48.84129321094542,2.3626351854841654
5915,2025-12-02 03:00:00+00:00,20.0,0.23278,Fluide,518,3074,"48.84971862680542, 2.406547066027419",3,1,0,48.84971862680542,2.406547066027419
5945,2024-12-05 01:00:00+00:00,318.0,4.60278,Fluide,3088,3087,"48.88329824077656, 2.345679783694677",1,3,0,48.88329824077656,2.345679783694677
4553,2025-02-12 16:00:00+00:00,364.0,1.38056,Fluide,2433,2434,"48.85178140318466, 2.26103290551624",16,2,0,48.85178140318466,2.26103290551624
4841,2025-03-10 22:00:00+00:00,132.0,1.56445,Fluide,2578,2577,"48.841253112153154, 2.388181688278932",22,0,0,48.841253112153154,2.388181688278932
6026,2025-09-02 12:00:00+00:00,414.0,4.82,Inconnu,3119,2142,"48.872443513026205, 2.3294540327239197",12,1,0,48.872443513026205,2.3294540327239197
1111,2025-10-10 20:00:00+00:00,657.0,4.06223,Fluide,577,618,"48.83555750250388, 2.2778522487341375",20,4,0,48.83555750250388,2.2778522487341375
266,2026-01-02 15:00:00+00:00,357.0,4.82,Inconnu,158,148,"48.870835436835165, 2.32504154480469",15,4,0,48.870835436835165,2.32504154480469
5021,2025-01-06 08:00:00+00:00,455.0,26.18389,Pré-saturé,835,2653,"48.877249283753805, 2.361374025260484",8,0,0,48.877249283753805,2.361374025260484
1909,2025-02-04 05:00:00+00:00,58.0,1.25278,Fluide,2057,2056,"48.88432235800655, 2.3271107585743467",5,1,0,48.88432235800655,2.3271107585743467
5455,2025-04-03 19:00:00+00:00,3000.0,13.9,Fluide,2862,2863,"48.852747223498625, 2.253006865935081",19,3,0,48.852747223498625,2.253006865935081
5643,2025-05-09 11:00:00+00:00,98.0,1.21778,Fluide,2793,2964,"48.87278482858007, 2.276579248673736",11,4,0,48.87278482858007,2.276579248673736
508,2025-10-09 21:00:00+00:00,462.0,8.39556,Fluide,300,301,"48.84129321094542, 2.3626351854841654",21,3,0,48.84129321094542,2.3626351854841654
5915,2025-12-02 04:00:00+00:00,34.0,0.27,Fluide,518,3074,"48.84971862680542, 2.406547066027419",4,1,0,48.84971862680542,2.406547066027419
5945,2024-12-05 03:00:00+00:00,178.0,2.85,Fluide,3088,3087,"48.88329824077656, 2.345679783694677",3,3,0,48.88329824077656,2.345679783694677
4979,2025-01-06 08:00:00+00:00,438.0,5.74333,Fluide,2624,2639,"48.87566555952939, 2.37022142236978",8,0,0,48.87566555952939,2.37022142236978
4553,2025-02-12 15:00:00+00:00,385.0,1.27278,Fluide,2433,2434,"48.85178140318466, 2.26103290551624",15,2,0,48.85178140318466,2.26103290551624
5118,2025-06-04 23:00:00+00:00,901.0,4.82,Inconnu,465,2700,"48.87130441207094, 2.3445120265727892",23,2,0,48.87130441207094,2.3445120265727892
1963,2025-09-02 10:00:00+00:00,650.0,5.94,Fluide,2146,2147,"48.86991001871259, 2.3347775747549457",10,1,0,48.86991001871259,2.3347775747549457
1111,2025-10-10 19:00:00+00:00,805.0,6.96834,Fluide,577,618,"48.83555750250388, 2.2778522487341375",19,4,0,48.83555750250388,2.2778522487341375
4772,2025-11-04 16:00:00+00:00,99.0,2.48111,Fluide,2545,2544,"48.83952025077128, 2.3970876101915755",16,1,0,48.83952025077128,2.3970876101915755
266,2026-01-02 12:00:00+00:00,309.0,4.82,Inconnu,158,148,"48.870835436835165, 2.32504154480469",12,4,0,48.870835436835165,2.32504154480469
5022,2025-01-06 08:00:00+00:00,208.0,4.82,Inconnu,2649,2651,"48.82805829363747, 2.372210794835642",8,0,0,48.82805829363747,2.372210794835642
1909,2025-02-04 03:00:00+00:00,58.0,1.03611,Fluide,2057,2056,"48.88432235800655, 2.3271107585743467",3,1,0,48.88432235800655,2.3271107585743467
5455,2025-04-03 20:00:00+00:00,3000.0,10.65,Fluide,2862,2863,"48.852747223498625, 2.253006865935081",20,3,0,48.852747223498625,2.253006865935081
5291,2025-05-09 09:00:00+00:00,120.0,1.47722,Fluide,2791,2964,"48.87429277550123, 2.2778571962001157",9,4,0,48.87429277550123,2.2778571962001157
4837,2025-06-04 22:00:00+00:00,220.0,2.42667,Fluide,2577,2572,"48.840634590617256, 2.390879408076552",22,2,0,48.840634590617256,2.390879408076552
256,2025-09-02 12:00:00+00:00,470.0,16.91111,Pré-saturé,154,153,"48.87015005989183, 2.3288941892980026",12,1,0,48.87015005989183,2.3288941892980026
508,2025-10-09 22:00:00+00:00,484.0,10.27056,Fluide,300,301,"48.84129321094542, 2.3626351854841654",22,3,0,48.84129321094542,2.3626351854841654
5945,2024-12-05 04:00:00+00:00,176.0,3.16111,Fluide,3088,3087,"48.88329824077656, 2.345679783694677",4,3,0,48.88329824077656,2.345679783694677
4982,2025-01-06 08:00:00+00:00,348.0,6.86889,Fluide,2633,2632,"48.8258170974091, 2.3494416636043667",8,0,0,48.8258170974091,2.3494416636043667
4553,2025-02-12 13:00:00+00:00,371.0,1.275,Fluide,2433,2434,"48.85178140318466, 2.26103290551624",13,2,0,48.85178140318466,2.26103290551624
4841,2025-03-10 21:00:00+00:00,138.0,1.89833,Fluide,2578,2577,"48.841253112153154, 2.388181688278932",21,0,0,48.841253112153154,2.388181688278932
5464,2025-04-03 16:00:00+00:00,2258.0,42.55,Saturé,2826,2867,"48.86440163531112, 2.416817059250391",16,3,0,48.86440163531112,2.416817059250391
5648,2025-05-09 11:00:00+00:00,105.0,1.80611,Fluide,2793,2962,"48.87224971568055, 2.2750606427692492",11,4,0,48.87224971568055,2.2750606427692492
5118,2025-06-05 01:00:00+00:00,589.0,4.82,Inconnu,465,2700,"48.87130441207094, 2.3445120265727892",1,3,0,48.87130441207094,2.3445120265727892
1963,2025-09-02 11:00:00+00:00,651.0,5.74334,Fluide,2146,2147,"48.86991001871259, 2.3347775747549457",11,1,0,48.86991001871259,2.3347775747549457
4772,2025-11-04 17:00:00+00:00,105.0,2.28334,Fluide,2545,2544,"48.83952025077128, 2.3970876101915755",17,1,0,48.83952025077128,2.3970876101915755
266,2026-01-02 11:00:00+00:00,290.0,4.82,Inconnu,158,148,"48.870835436835165, 2.32504154480469",11,4,0,48.870835436835165,2.32504154480469
5024,2025-01-06 08:00:00+00:00,227.5,4.55445,Fluide,819,3071,"48.874450486916885, 2.3588087704867324",8,0,0,48.874450486916885,2.3588087704867324
5654,2025-05-09 12:00:00+00:00,275.0,3.08889,Fluide,2387,2965,"48.84500691052885, 2.27926301956828",12,4,0,48.84500691052885,2.27926301956828
4837,2025-06-04 20:00:00+00:00,189.0,2.10444,Fluide,2577,2572,"48.840634590617256, 2.390879408076552",20,2,0,48.840634590617256,2.390879408076552
5945,2024-12-05 06:00:00+00:00,197.0,3.69,Fluide,3088,3087,"48.88329824077656, 2.345679783694677",6,3,0,48.88329824077656,2.345679783694677
4983,2025-01-06 08:00:00+00:00,322.0,6.74445,Fluide,2640,2639,"48.874455319775734, 2.3703708889058177",8,0,0,48.874455319775734,2.3703708889058177
5464,2025-04-03 18:00:00+00:00,2190.0,12.95,Fluide,2826,2867,"48.86440163531112, 2.416817059250391",18,3,0,48.86440163531112,2.416817059250391
5648,2025-05-09 09:00:00+00:00,120.0,1.47722,Fluide,2793,2962,"48.87224971568055, 2.2750606427692492",9,4,0,48.87224971568055,2.2750606427692492
5118,2025-06-05 03:00:00+00:00,392.0,4.82,Inconnu,465,2700,"48.87130441207094, 2.3445120265727892",3,3,0,48.87130441207094,2.3445120265727892
1963,2025-09-02 12:00:00+00:00,672.0,5.41222,Fluide,2146,2147,"48.86991001871259, 2.3347775747549457",12,1,0,48.86991001871259,2.3347775747549457
4772,2025-11-04 20:00:00+00:00,142.0,1.78889,Fluide,2545,2544,"48.83952025077128, 2.3970876101915755",20,1,0,48.83952025077128,2.3970876101915755
266,2026-01-02 07:00:00+00:00,108.0,4.82,Inconnu,158,148,"48.870835436835165, 2.32504154480469",7,4,0,48.870835436835165,2.32504154480469
5025,2025-01-06 08:00:00+00:00,500.0,4.95889,Fluide,2655,2656,"48.82964230059595, 2.3560959457414414",8,0,0,48.82964230059595,2.3560959457414414
5654,2025-05-09 09:00:00+00:00,216.0,4.51667,Fluide,2387,2965,"48.84500691052885, 2.27926301956828",9,4,0,48.84500691052885,2.27926301956828
4837,2025-06-04 18:00:00+00:00,248.0,2.55944,Fluide,2577,2572,"48.840634590617256, 2.390879408076552",18,2,0,48.840634590617256,2.390879408076552
1448,2025-08-26 10:00:00+00:00,83.0,2.86,Fluide,769,764,"48.854754504728604, 2.41053999528821",10,1,0,48.854754504728604,2.41053999528821
5945,2024-12-05 08:00:00+00:00,368.0,6.74667,Fluide,3088,3087,"48.88329824077656, 2.345679783694677",8,3,0,48.88329824077656,2.345679783694677
4841,2025-03-10 20:00:00+00:00,163.0,2.15778,Fluide,2578,2577,"48.841253112153154, 2.388181688278932",20,0,0,48.841253112153154,2.388181688278932
5464,2025-04-03 21:00:00+00:00,2200.0,13.4,Fluide,2826,2867,"48.86440163531112, 2.416817059250391",21,3,0,48.86440163531112,2.416817059250391
5124,2025-06-05 02:00:00+00:00,15.0,0.29778,Fluide,2253,2703,"48.83502836904792, 2.3763485871727865",2,3,0,48.83502836904792,2.3763485871727865
1977,2025-09-02 10:00:00+00:00,650.0,5.94,Fluide,2147,2148,"48.86960321289394, 2.336329719079366",10,1,0,48.86960321289394,2.336329719079366
4772,2025-11-04 22:00:00+00:00,66.0,0.64167,Fluide,2545,2544,"48.83952025077128, 2.3970876101915755",22,1,0,48.83952025077128,2.3970876101915755
266,2026-01-02 05:00:00+00:00,56.0,4.82,Inconnu,158,148,"48.870835436835165, 2.32504154480469",5,4,0,48.870835436835165,2.32504154480469
5026,2025-01-06 08:00:00+00:00,500.0,5.96556,Fluide,3171,2642,"48.826799007782824, 2.356890221466957",8,0,0,48.826799007782824,2.356890221466957
4837,2025-06-04 15:00:00+00:00,260.0,2.14611,Fluide,2577,2572,"48.840634590617256, 2.390879408076552",15,2,0,48.840634590617256,2.390879408076552
1443,2025-08-26 11:00:00+00:00,90.0,3.64833,Fluide,768,764,"48.85731007471418, 2.409810378707821",11,1,0,48.85731007471418,2.409810378707821
1596,2024-12-05 01:00:00+00:00,285.0,4.82,Inconnu,3088,834,"48.883593429678974, 2.349522660425988",1,3,0,48.883593429678974,2.349522660425988
